"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 13 12:07:10 GMT 2022","Tue Sep 13 12:07:14 GMT 2022","4222","","Google:","","Google:","Дудл Google","Дудл Google",""
"passed","Tue Sep 13 12:07:06 GMT 2022","Tue Sep 13 12:07:10 GMT 2022","4605","","Google:","","Google:","Поиск на главной страницы Google","Поиск на главной страницы Google",""
