"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 13 11:25:02 GMT 2022","Tue Sep 13 11:25:06 GMT 2022","3620","","Google:","","Google:","Дудл Google","Дудл Google",""
"passed","Tue Sep 13 11:24:58 GMT 2022","Tue Sep 13 11:25:02 GMT 2022","4441","","Google:","","Google:","Поиск на главной страницы Google","Поиск на главной страницы Google",""
