"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 14 23:15:34 GMT 2022","Mon Nov 14 23:15:38 GMT 2022","3478","","Google:","","Google:","Дудл Google","Дудл Google",""
"passed","Mon Nov 14 23:15:30 GMT 2022","Mon Nov 14 23:15:34 GMT 2022","4361","","Google:","","Google:","Поиск на главной страницы Google","Поиск на главной страницы Google",""
