"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 10 00:10:14 GMT 2023","Tue Jan 10 00:10:18 GMT 2023","3362","","Google:","","Google:","Дудл Google","Дудл Google",""
"passed","Tue Jan 10 00:10:09 GMT 2023","Tue Jan 10 00:10:14 GMT 2023","5553","","Google:","","Google:","Поиск на главной страницы Google","Поиск на главной страницы Google",""
