"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 30 23:15:04 GMT 2023","Mon Jan 30 23:15:07 GMT 2023","2889","","Google:","","Google:","Дудл Google","Дудл Google",""
"passed","Mon Jan 30 23:14:59 GMT 2023","Mon Jan 30 23:15:04 GMT 2023","4799","","Google:","","Google:","Поиск на главной страницы Google","Поиск на главной страницы Google",""
