"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 13 12:00:58 GMT 2022","Tue Sep 13 12:01:01 GMT 2022","3683","","Google:","","Google:","Поиск на главной страницы Google","Поиск на главной страницы Google",""
"passed","Tue Sep 13 12:01:01 GMT 2022","Tue Sep 13 12:01:05 GMT 2022","3537","","Google:","","Google:","Дудл Google","Дудл Google",""
