"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 23 23:09:58 GMT 2023","Mon Jan 23 23:10:02 GMT 2023","4363","","Google:","","Google:","Поиск на главной страницы Google","Поиск на главной страницы Google",""
"passed","Mon Jan 23 23:10:02 GMT 2023","Mon Jan 23 23:10:05 GMT 2023","2720","","Google:","","Google:","Дудл Google","Дудл Google",""
