"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 13 11:55:05 GMT 2022","Tue Sep 13 11:55:08 GMT 2022","3066","","Google:","","Google:","Дудл Google","Дудл Google",""
"passed","Tue Sep 13 11:55:02 GMT 2022","Tue Sep 13 11:55:05 GMT 2022","3330","","Google:","","Google:","Поиск на главной страницы Google","Поиск на главной страницы Google",""
