"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 07 00:08:52 GMT 2023","Tue Mar 07 00:08:55 GMT 2023","2738","","Google:","","Google:","Дудл Google","Дудл Google",""
"passed","Tue Mar 07 00:08:48 GMT 2023","Tue Mar 07 00:08:52 GMT 2023","4283","","Google:","","Google:","Поиск на главной страницы Google","Поиск на главной страницы Google",""
