"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 13 12:33:23 GMT 2022","Tue Sep 13 12:33:26 GMT 2022","3069","","Google:","","Google:","Дудл Google","Дудл Google",""
"passed","Tue Sep 13 12:33:19 GMT 2022","Tue Sep 13 12:33:23 GMT 2022","4414","","Google:","","Google:","Поиск на главной страницы Google","Поиск на главной страницы Google",""
