"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Feb 06 23:12:04 GMT 2023","Mon Feb 06 23:12:08 GMT 2023","3940","","Google:","","Google:","Дудл Google","Дудл Google",""
"passed","Mon Feb 06 23:11:59 GMT 2023","Mon Feb 06 23:12:04 GMT 2023","4935","","Google:","","Google:","Поиск на главной страницы Google","Поиск на главной страницы Google",""
