"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 13 11:32:08 GMT 2022","Tue Sep 13 11:32:11 GMT 2022","2969","","Google:","","Google:","Дудл Google","Дудл Google",""
"passed","Tue Sep 13 11:32:03 GMT 2022","Tue Sep 13 11:32:08 GMT 2022","4432","","Google:","","Google:","Поиск на главной страницы Google","Поиск на главной страницы Google",""
