"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Sep 13 10:58:20 GMT 2022","Tue Sep 13 10:58:20 GMT 2022","109","","Google:","","Google:","Поиск на главной страницы Google","Поиск на главной страницы Google",""
"failed","Tue Sep 13 10:58:20 GMT 2022","Tue Sep 13 10:58:20 GMT 2022","18","","Google:","","Google:","Дудл Google","Дудл Google",""
